product_id,product_name,brand,category,price,dimension,color,source_file,time_stamp,processed_timestamp
PROD003170,Mascara,Forest Essentials,beauty,1495.22,80x148x62 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003177,Coffee Table,Nilkamal,Furniture,33289.61,25x172x41 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003180,Chest of Drawers,Urban Ladder,Furniture,20716.99,177x25x88 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003187,Laptop,Oneplus,Electronics,78385.92,156x164x68 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003188,Tracksuit,Adidas,sports,5666.96,61x97x56 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003194,Laptop,Hp,Electronics,92697.31,188x91x7 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003201,Makeup Brushes,Plum,beauty,1662.48,56x122x56 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003218,Tracksuit,Adidas,sports,5811.06,61x193x14 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003220,Badminton Racket,Yonex,sports,6524.76,38x127x21 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003221,Computer Table,Sleepwell,Furniture,35441.99,25x116x99 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003224,Basketball,Speedo,sports,5109.14,173x5x71 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003228,Hoodie,Allen Solly,clothing,3883.07,14x110x80 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003229,T-shirt,Zara,clothing,2959.79,75x30x93 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003232,Doormat,Bombay Dyeing,home,1913.28,28x114x84 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003244,Smartwatch,Apple,Electronics,51456.0,96x99x13 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003251,Formal Blazer,Fabindia,clothing,2536.06,94x58x69 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003253,Running Shoes,Adidas,clothing,2317.45,136x12x14 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003254,Sweater,Fabindia,clothing,4371.79,133x81x74 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003262,Shuttlecocks,Yonex,sports,10856.87,9x51x4 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003264,Basketball,Under Armour,sports,17947.26,92x88x50 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003274,Water Purifier,Bombay Dyeing,home,1619.18,104x34x98 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003278,Tracksuit,Adidas,sports,12445.52,129x121x2 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003280,Bluetooth Speaker,Boat,Electronics,18593.37,29x26x27 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003289,Queen Size Bed,Pepperfry,Furniture,29936.79,92x161x80 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003290,DSLR Camera,Realme,Electronics,75345.42,53x15x41 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003300,Shoe Rack,Godrej Interio,Furniture,35266.74,77x197x33 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003302,Coffee Table,Woodenstreet,Furniture,49056.58,101x120x28 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003303,Laundry Basket,Philips,home,1738.18,40x190x55 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003308,Shampoo,Maybelline,beauty,2137.3,161x10x34 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003313,Sneakers,Roadster,clothing,3408.21,35x97x24 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003314,Formal Blazer,Zara,clothing,2398.66,156x102x33 cm,other,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003316,Formal Blazer,Zara,clothing,2596.68,16x114x58 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003333,Silk Scarf,Allen Solly,clothing,1592.47,45x111x76 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003340,Bean Bag,Sleepwell,Furniture,20215.03,143x147x94 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003344,Cotton T-Shirt,Peter England,clothing,2542.62,85x29x53 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003345,Eyeshadow Palette,Minimalist,beauty,2287.42,106x135x36 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003346,Shoes,Yonex,sports,5740.81,194x119x63 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003348,Monitor,Xiaomi,Electronics,30890.72,124x103x94 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003352,Flip Flops,Levi's,clothing,3995.97,95x115x3 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003355,External Hard Drive,Lg,Electronics,83737.07,112x198x41 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003357,Silk Scarf,Allen Solly,clothing,2891.21,97x130x71 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003361,Tracksuit,Nike,sports,14162.48,129x42x13 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003363,Denim Jacket,Allen Solly,clothing,3654.0,96x158x78 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003365,Eyeliner,Plum,beauty,2098.25,153x124x18 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003367,Hoodie,H&m,clothing,3204.29,5x65x69 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003373,Dressing Table,Hometown,Furniture,37265.57,187x81x27 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003374,TV,Sony,Electronics,38048.14,188x159x63 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003378,Tool Kit,Milton,home,2156.85,38x31x12 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003385,Hair Dryer,Lakme,beauty,609.23,102x45x6 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003389,Running Shoes,Roadster,clothing,2831.1,127x76x62 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003393,Dressing Table,Woodenstreet,Furniture,24821.76,8x87x97 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003395,Exfoliating Scrub,Maybelline,beauty,1560.32,149x5x65 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003398,Handbag,Peter England,clothing,3205.67,62x110x5 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003404,Running Shoes,Adidas,clothing,4512.96,200x157x35 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003406,Monitor,Xiaomi,Electronics,67455.18,121x179x70 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003414,Night Cream,Forest Essentials,beauty,1958.52,123x86x73 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003416,Hoodie,H&m,clothing,4067.23,140x112x21 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003417,Running Shoes,Nike,sports,16629.77,25x179x90 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003419,Eyeshadow Palette,Plum,beauty,2338.54,33x89x61 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003422,Shoes,Yonex,sports,15181.2,200x12x19 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003425,Laptop,Dell,Electronics,57934.34,107x82x37 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003433,Agility Ladder,Nivia,sports,6549.29,168x185x54 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003440,Maxi Dress,Zara,clothing,2819.03,169x94x7 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003444,Sheet Mask,Plum,beauty,1609.16,107x151x74 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003448,Laptop,Samsung,Electronics,39689.41,145x192x52 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003451,Ankle Boots,Peter England,clothing,3433.19,155x27x12 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003452,Sunglasses,Peter England,clothing,2283.45,97x76x29 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003453,Treadmill,Reebok,sports,13291.26,27x124x95 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003454,Three-Seater Sofa,Nilkamal,Furniture,42685.67,138x152x45 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003469,Shoes,Yonex,sports,4408.38,126x109x35 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003472,Yoga Mat,Nivia,sports,2946.97,114x91x9 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003473,Bookshelf,Hometown,Furniture,28925.89,83x74x43 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003474,Shoe Rack,Hometown,Furniture,28494.88,83x166x67 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003476,Table Tennis Bat,Decathlon,sports,11414.04,169x75x13 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003479,Sideboard,Nilkamal,Furniture,30777.6,91x144x6 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003483,Tool Kit,Usha,home,2356.81,182x159x79 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003507,Yoga Mat,Puma,sports,13846.5,165x98x83 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003517,Indoor Plant Pot,Hawkins,home,1773.7,74x107x28 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003523,Handbag,Allen Solly,clothing,3835.74,64x182x95 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003530,Ironing Board,Bajaj,home,2822.31,17x27x50 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003537,Formal Blazer,Biba,clothing,1845.29,97x104x44 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003545,Hair Dryer,Lakme,beauty,1405.76,20x178x72 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003547,Floor Rug,Cello,home,1433.27,135x126x71 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003548,Beard Oil,Sugar Cosmetics,beauty,2633.77,51x88x55 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003551,Jump Rope,Puma,sports,12156.89,103x8x94 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003553,Badminton Racket,Yonex,sports,16848.56,190x32x68 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003555,Ironing Board,Cello,home,2942.95,174x91x9 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003559,Setting Spray,Lakme,beauty,1782.37,79x39x96 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003562,Non-stick Cookware,Cello,home,1049.74,18x86x65 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003569,Formal Blazer,Roadster,clothing,3247.54,162x58x11 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003571,Punching   Bag,Puma,sports,13063.65,159x75x1 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003574,Sneakers,Levi's,clothing,3268.75,125x53x28 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003580,Bed Sheets,Philips,home,2205.48,188x165x30 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003583,Blankets,Usha,home,3149.67,123x40x11 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003612,Projector,Oneplus,Electronics,56964.41,157x113x74 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003614,Handbag,Fabindia,clothing,1996.74,185x154x21 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003620,Denim Jacket,Allen Solly,clothing,3348.23,55x32x41 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003624,Non-stick Cookware,Milton,home,2693.1,18x168x2 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003626,Golf Club,Decathlon,sports,10399.36,28x134x61 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003629,Maxi Dress,Zara,clothing,2873.69,41x21x46 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003632,Setting Spray,Minimalist,beauty,1134.5,190x63x71 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003634,Moisturizer,Minimalist,beauty,2086.15,124x144x70 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003637,Hoodie,H&m,clothing,2604.5,180x83x55 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003640,Laundry Basket,Bajaj,home,2084.21,169x122x8 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003641,Boxing Gloves,Decathlon,sports,6281.52,144x114x27 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003647,Bluetooth Speaker,Boat,Electronics,52024.98,163x177x33 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003649,Denim Jacket,Levi's,clothing,2613.82,91x42x16 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003655,DSLR Camera,Realme,Electronics,56176.18,10x139x64 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003657,Smart Home Hub,Realme,Electronics,50807.26,109x152x76 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003661,Matte Lipstick,Minimalist,beauty,1330.68,17x85x6 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003670,Running Shoes,Adidas,clothing,4242.9,185x94x71 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003671,Fitness Tracker,Sony,Electronics,81188.64,119x136x17 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003673,Swimming Goggles,Under Armour,sports,12314.64,119x24x67 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003676,Cricket Bat,Speedo,sports,12296.96,65x178x12 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003678,Exfoliating   Scrub,Lakme,beauty,1709.31,139x10x78 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003679,Bluetooth Speaker,Boat,Electronics,59929.93,47x139x62 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003681,Coffee Table,Ikea,Furniture,31338.26,160x162x100 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003682,Wristwatch,Levi's,clothing,2035.39,183x29x30 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003692,Dustbin,Philips,home,2952.54,129x125x27 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003695,Shuttlecocks,Puma,sports,13117.99,183x114x58 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003698,Face Wash,Maybelline,beauty,2282.83,91x35x34 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003703,Belt,Allen Solly,clothing,2300.3,54x40x60 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003707,VR Headset,Oneplus,Electronics,58261.44,127x115x19 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003709,Camera,Sony,Electronics,28245.96,191x170x15 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003714,Office Chair,Sleepwell,Furniture,29310.98,8x164x93 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003716,DSLR Camera,Sony,Electronics,32951.71,147x199x69 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003722,Laptop,Dell,Electronics,79115.83,162x126x27 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003725,Basketball,Under Armour,sports,17556.66,196x194x56 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003727,Blankets,Welspun,home,3871.39,133x168x41 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003728,Electric Kettle,Hawkins,home,1614.74,93x133x34 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003735,Wall Clock,Cello,home,1737.75,29x16x97 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003739,Moisturizer,The Derma Co,beauty,1023.25,68x86x15 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003756,Tennis Ball,Skechers,sports,7651.48,178x140x37 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003761,Display Cabinet,Godrej Interio,Furniture,41632.52,191x34x37 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003764,Hair Oil,Sugar Cosmetics,beauty,982.86,87x118x5 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003767,Perfume,Mamaearth,beauty,1277.91,83x77x75 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003783,Running Shoes,Nike,sports,15601.8,39x120x96 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003785,Vase,Milton,home,1500.18,183x52x71 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003791,Running Shoes,Nike,sports,10062.4,87x142x97 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003794,Ankle Boots,Roadster,clothing,4599.45,114x21x52 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003800,Stepladder,Cello,home,1993.19,36x49x62 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003802,Gaming Mouse,Lg,Electronics,56906.04,102x79x98 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003804,Hockey Stick,Skechers,sports,9196.14,69x164x30 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003807,Concealer,Minimalist,beauty,2494.7,70x71x33 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003810,Sunglasses,Allen Solly,clothing,4662.21,25x38x95 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003813,Kitchen Storage Jars,Philips,home,2800.01,18x125x93 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003815,Hockey Stick,Decathlon,sports,13775.29,177x41x11 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003823,Chest of Drawers,Urban Ladder,Furniture,46691.9,53x70x17 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003830,Table Lamp,Prestige,home,1904.17,74x104x35 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003832,Badminton Racket,Speedo,sports,11766.08,11x141x94 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003837,Running Shoes,Nike,sports,11026.76,126x84x75 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003842,Polo Shirt,Levi's,clothing,3667.77,143x82x99 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003843,Face Serum,Minimalist,beauty,2085.39,145x195x31 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003844,Router,Oneplus,Electronics,57079.19,20x133x98 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003851,Foundation,Minimalist,beauty,1385.64,31x100x48 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003853,Air Freshener,Prestige,home,2400.1,178x180x57 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003855,Non-stick   Cookware,Bombay Dyeing,home,3565.5,129x14x43 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003862,Agility Ladder,Cosco,sports,8767.55,16x71x48 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003868,Shuttlecocks,Yonex,sports,11562.84,72x57x93 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003871,Mirror Stand,Sleepwell,Furniture,22690.2,92x99x28 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003872,Recliner,Hometown,Furniture,26903.87,20x58x11 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003875,Candle Holder,Bombay Dyeing,home,2617.21,188x164x92 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003877,Shoe Rack,Pepperfry,Furniture,36773.82,128x10x78 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003878,Baseball Cap,Wrogn,clothing,3666.47,121x119x28 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003880,Stepladder,Usha,home,2069.15,61x5x36 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003887,Cleansing Balm,Mamaearth,beauty,1699.71,53x152x66 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003888,Cleansing Balm,Minimalist,beauty,1757.79,181x64x80 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD003889,T-shirt,Zara,clothing,3616.55,140x34x12 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
