seller_id,seller_name,sell_product_category,reg_date,active_status,city,state,source_file,time_stamp,processed_timestamp
SELL04310,"Raman, Jain and Sangha",Furniture,2023-04-14,Inactive,Pimpri-Chinchwad,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04311,Pall Inc,Electronics,2025-07-23,Inactive,Raurkela Industrial Township,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04312,"Malhotra, Sawhney and Seth",Electronics,2021-11-23,Inactive,Maheshtala,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04313,"Mistry, Hora and Agarwal","Electronics, Furniture",2025-06-14,Inactive,Thrissur,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04314,Buch Group,beauty,2026-01-04,inactive,Mathura,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04315,Oommen-Purohit,"Electronics, beauty",2024-09-13,Active,Eluru,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04316,"Sule, Nazareth and Rajagopal","clothing, Furniture",2021-06-17,Active,Bhimavaram,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04317,Radhakrishnan-Babu,"Electronics, beauty",2022-02-21,,Machilipatnam,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04318,Kannan-Kala,"home, beauty",2023-10-02,Active,Udupi,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04320,Rajan-Jain,"Furniture, home",2024-03-19,Inactive,Shivpuri,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04321,Goswami-Patla,Electronics,2024-11-06,Inactive,Khora,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04322,"Chandran, Hari and Hari",beauty,2023-08-09,Inactive,Gangtok,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04323,Khurana Group,"beauty, Furniture",2024-03-10,Inactive,Katihar,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04324,Mahal PLC,home,2021-12-30,Inactive,Aurangabad,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04325,"Ravel, Iyer and Ramanathan","Electronics, clothing",2023-02-24,Active,Junagadh,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04326,Deshmukh-Soman,"home, Electronics",2024-10-08,Inactive,Khandwa,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04327,Suri-Kurian,beauty,2023-07-13,Inactive,Durgapur,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04328,Bhargava-Kala,Electronics,2023-11-08,Inactive,Giridih,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04329,"Sanghvi, Radhakrishnan and Sen","clothing, sports",2023-10-06,Inactive,Gorakhpur,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04330,Nigam-Kota,"Electronics, clothing",2024-01-03,Active,Vijayanagaram,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04332,"Sant, Om and Trivedi",beauty,2024-05-31,Active,Pallavaram,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04333,Karan-Singhal,"beauty, home",2022-04-06,Active,Nashik,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04334,Sankar-Pillay,clothing,2023-02-12,Active,Begusarai,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04335,Radhakrishnan-Merchant,"home, Electronics",2023-12-26,Inactive,Bhavnagar,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04336,Das LLC,"Furniture, clothing",2022-11-24,Active,Nizamabad,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04337,"Dubey, Dada and Varughese","Electronics, beauty",2023-09-14,Inactive,Imphal,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04338,"Kar, Parmer and Walla",beauty,2022-01-18,Active,Navi Mumbai,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04339,Balasubramanian and Sons,clothing,2024-03-04,Active,Berhampore,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04340,Kothari-Pall,beauty,2022-04-02,Active,Raipur,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04341,Golla-Menon,beauty,2024-10-19,Inactive,Kulti,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04342,Bajwa-Bora,sports,2026-03-14,Active,Durgapur,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04343,Ahuja and Sons,"sports, home",2023-04-15,Active,Moradabad,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04344,Gaba-Sood,home,2022-06-16,Active,Varanasi,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04345,Varghese Ltd,"sports, home",2022-10-04,Inactive,Agartala,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04346,Ramanathan Ltd,Furniture,2023-08-29,Inactive,Bulandshahr,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04347,Muni LLC,clothing,2021-06-05,Inactive,Bhopal,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04348,"Jani, Borra and Shukla","home, beauty",2025-06-23,Active,Purnia,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04349,Yohannan LLC,"home, sports",2023-08-08,Active,Rajpur Sonarpur,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04350,Lanka-Majumdar,"Furniture, clothing",2023-09-10,Inactive,Guna,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04351,Gade Ltd,sports,2022-03-06,Inactive,Chinsurah,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04352,Raman-Mani,Electronics,2025-12-27,Inactive,Thrissur,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04353,"Cheema, Bora and Wable","sports, Furniture",2023-04-30,Active,Bareilly,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04354,"Mody, Mitter and Dhawan",sports,2024-10-05,Inactive,Thane,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04355,Dada Inc,Electronics,2023-01-31,,Dhanbad,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04356,Thaker-Choudhry,"clothing, home",2022-09-21,Inactive,Nagpur,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04357,Trivedi-Rastogi,home,2023-04-04,Active,Sangli-Miraj & Kupwad,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04358,Goel and Sons,"clothing, Electronics",2024-04-18,Active,Sri Ganganagar,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04359,Goel LLC,"Electronics, sports",2025-01-28,Active,Loni,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04360,Kulkarni PLC,home,2024-08-30,Active,Sri Ganganagar,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04361,"Saraf, Batta and Kuruvilla",sports,2025-09-03,Inactive,Davanagere,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04362,"Sidhu, Chowdhury and Ratta",sports,2026-02-26,Active,Gandhinagar,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04363,Sunder LLC,Furniture,2022-10-11,Active,Nandyal,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04364,Patel-Ganguly,Furniture,2021-09-12,Inactive,Maheshtala,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04365,Rajagopalan PLC,"beauty, Electronics",2024-01-17,Inactive,Darbhanga,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04366,Sachdeva-Saini,clothing,2022-02-17,Inactive,Raichur,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04367,"Saha, Dass and Chandran","Electronics, Furniture",2022-01-05,Inactive,Gurgaon,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04368,"Dar, Ganesh and Buch",Furniture,2021-08-14,Inactive,Bhatpara,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04369,"Mitter, Bumb and Randhawa",sports,2025-01-05,Inactive,Aligarh,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04370,"Bajaj, Krishnamurthy and Ramanathan","Furniture, home",2023-07-30,Inactive,Arrah,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04371,"Kurian, Narain and Bandi","clothing, beauty",2024-04-13,Active,New Delhi,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04372,"Mohan, Kale and Krish","Electronics, home",2022-04-27,Active,Katihar,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04373,Sangha PLC,"Electronics, clothing",2024-03-30,Inactive,Karaikudi,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04374,Om PLC,Furniture,2021-08-25,Inactive,Madurai,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04375,"Mody, Malhotra and Prakash",electronics,2025-09-24,Active,Deoghar,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04376,Sridhar-Raj,Electronics,2025-03-25,Active,Ambattur,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04377,Kala Ltd,Electronics,2025-04-02,Active,Fatehpur,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04378,Agrawal and Sons,"beauty, Furniture",2024-10-30,Inactive,Anand,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04379,"Nair, Dhingra and Trivedi","Furniture, sports",2021-07-25,Inactive,Howrah,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04380,Deol Group,"Furniture, home",2022-07-25,Active,Thane,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04381,"Gulati, Bhattacharyya and Pradhan",home,2023-06-02,Inactive,Guna,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04382,Chana-Bhandari,beauty,2023-04-15,Inactive,Chapra,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04383,Kala and Sons,beauty,2024-06-06,Active,Dehradun,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04384,Sekhon-Savant,"beauty, sports",2022-07-31,Inactive,Dindigul,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04385,Iyengar PLC,beauty,2025-02-17,Inactive,Pimpri-Chinchwad,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04386,Hayre Ltd,home,2022-12-24,Inactive,Lucknow,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04387,Karan-Raju,"clothing, Electronics",2024-08-11,Inactive,Shimla,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04388,,"Furniture, sports",2021-07-25,Inactive,Hazaribagh,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04389,"Munshi, Loyal and Raju","beauty, Electronics",2023-08-28,Inactive,Surat,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04390,Shenoy Ltd,sports,2024-11-09,Inactive,Tirupati,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04391,"Parmar, Pradhan and Sem",clothing,2025-03-18,Active,Visakhapatnam,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04392,More and Sons,"clothing, sports",2021-05-20,Inactive,Pudukkottai,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04393,Anand LLC,clothing,2022-11-02,Active,Latur,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04394,Sami-Mane,Electronics,2026-01-16,Inactive,Patiala,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04395,Chopra Inc,sports,2025-10-28,Active,Nangloi Jat,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04397,Narayan-Ganguly,Electronics,2023-12-08,Active,Delhi,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04398,Rastogi LLC,beauty,2023-05-20,Inactive,Kottayam,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04399,"Pradhan, Char and Subramaniam","home, sports",2023-06-28,Inactive,Malda,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04400,Trivedi-Yadav,"home, Furniture",2024-03-12,Inactive,Ghaziabad,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04401,Dass-Sinha,sports,2025-08-10,Active,Berhampore,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04402,"Kumer, Sule and Gara","Electronics, beauty",2023-01-31,Active,Ahmednagar,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04403,Soman-Dhar,clothing,2021-06-08,Inactive,Moradabad,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04404,"Chakrabarti, De and Brar",Electronics,2025-10-31,Inactive,Shimoga,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04405,Barman Ltd,home,2024-02-05,Active,Bangalore,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04406,"Memon, Verma and Som","Furniture, Electronics",2021-07-30,Active,Bhagalpur,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04407,Sule Ltd,home,2025-09-19,Inactive,Deoghar,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04408,"Sehgal, Sundaram and Sastry",clothing,2023-03-14,Active,Anantapuram,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04409,Chaudhari-Thakur,"Furniture, sports",2023-01-31,Inactive,Bathinda,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04410,Dixit and Sons,home,2023-02-03,Active,Thrissur,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04411,"Kulkarni, Sem and Ram",home,2022-07-28,Inactive,Mumbai,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04412,"Seshadri, Zacharia and Walla","Furniture, sports",2021-10-11,Active,Hyderabad,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04413,"Singh, Rastogi and Mahal","Electronics, home",2022-01-31,Inactive,Sri Ganganagar,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04414,Goda-Bhat,sports,2024-06-14,Active,Dharmavaram,,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04415,Sule LLC,"clothing, Electronics",2024-09-04,Active,Alwar,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04416,"Kant, Kaul and Pall",sports,2025-06-07,Inactive,Surendranagar Dudhrej,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04417,Pall Inc,beauty,2023-09-03,Inactive,Bellary,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04418,Majumdar-Parmer,"sports, clothing",2025-06-04,Inactive,Tenali,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04419,Edwin Group,"home, clothing",2025-06-09,Inactive,Mango,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04420,Om-Ben,Furniture,2024-03-28,Inactive,Vellore,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04421,"Shukla, Keer and Virk",sports,2024-01-31,Active,Lucknow,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04423,"Date, Shanker and Narayanan",Electronics,2025-10-17,Inactive,Dehri,Chhattisgarh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04424,Kala-Nayar,"clothing, beauty",2023-12-02,Active,Sambhal,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04425,"Kanda, Bath and Bora","home, clothing",2022-01-13,Active,Navi Mumbai,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04426,Savant-Bhattacharyya,Furniture,2025-07-26,Active,Bahraich,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04427,Thaman-Dhingra,"sports, Electronics",2023-01-01,Active,Kumbakonam,Chhattisgarh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04428,Sandal Group,Furniture,2025-11-30,Inactive,Guna,Chhattisgarh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04429,Deol-Mander,home,2022-10-20,Active,Vasai-Virar,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04430,Bahri-Deshmukh,Electronics,2022-04-23,Active,Navi Mumbai,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04431,Kothari-Dubey,home,2023-06-24,inactive,Bahraich,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04432,"Basak, Din and Pant",Furniture,2021-09-23,Active,Bangalore,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04433,Sahni Group,home,2021-09-16,inactive,Gorakhpur,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04434,Mani Group,clothing,2023-05-05,Active,Bijapur,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04435,"Sant, Date and Sabharwal","home, sports",2021-05-11,Inactive,Dhanbad,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04436,Sabharwal-Balakrishnan,"sports, Electronics",2023-06-07,Active,Bikaner,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04437,"Mane, Mall and Mahajan","home, clothing",2024-11-24,Active,Dibrugarh,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04438,Shroff Inc,"home, Electronics",2025-03-25,Inactive,Shimla,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04440,Bir-Toor,Electronics,2023-07-01,Active,Ahmednagar,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04441,Dave Inc,"Electronics, beauty",2023-10-11,Active,Medininagar,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04442,Amble-Chakraborty,beauty,2025-07-19,Active,Tiruvottiyur,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04443,"Zacharia, Prabhu and Manne",Electronics,2024-11-11,Inactive,Bathinda,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04444,Varty-Desai,"Furniture, beauty",2023-05-15,Active,Bellary,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04445,"Bhalla, Vohra and Pandit","home, Furniture",2024-08-06,Inactive,Thiruvananthapuram,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04446,Wagle and Sons,"Electronics, clothing",2023-03-07,Inactive,Thrissur,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04447,Murthy Ltd,Furniture,2023-07-10,Active,Ongole,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04448,Mutti-Master,sports,2025-03-22,Inactive,Ambarnath,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04449,Kaur Group,"beauty, Furniture",2023-03-20,Active,Hapur,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04450,Seth Inc,"clothing, Furniture",2025-12-03,Inactive,Rajahmundry,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04451,"Srinivas, Sarraf and Dalal","home, Electronics",2025-09-08,Inactive,Madurai,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04452,Basak-Agarwal,clothing,2022-10-28,Inactive,Gulbarga,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04453,Kohli and Sons,Furniture,2024-01-26,Inactive,Bihar Sharif,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04454,Murty LLC,sports,2021-11-13,Inactive,Jalgaon,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04455,Kurian and Sons,"home, Furniture",2022-09-11,Active,Panipat,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04456,Gupta Ltd,"home, Electronics",2025-10-08,Inactive,Ujjain,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04457,"Purohit, Batta and Goyal",clothing,2024-10-16,Active,Bijapur,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04458,Bhagat PLC,sports,2024-06-07,Active,Berhampore,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04459,Wable-Chandran,beauty,2022-07-01,Active,Baranagar,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04460,Ghosh Inc,"home, beauty",2025-06-18,Inactive,Ludhiana,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04461,Gara and Sons,"clothing, sports",2022-03-04,Active,Siliguri,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04462,Khanna-Ravel,"sports, home",2026-01-15,Active,Kirari Suleman Nagar,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04463,"Saxena, Kulkarni and Ratti","beauty, clothing",2025-03-29,Active,Gurgaon,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04464,"Banerjee, Sibal and Palla",sports,2025-09-20,Inactive,Panipat,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL04465,Bassi-Devi,"sports, home",2023-06-21,Inactive,Vadodara,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
